movieCd,movieNm,openDt,audiAcc,salesAcc,rank,rankOldAndNew,genres,directors,actors,showTm,watchGradeNm,nations
20090237,김씨표류기,2009-05-14,319588,2110593500,4,OLD,"코미디,드라마",이해준,"정재영,정려원,강문정,박보영,이성배",116,12세이상관람가,한국
20090259,옹박: 더 레전드,2009-05-14,22693,146994000,8,NEW,액션,토니 자,토니 자,94,15세이상관람가,태국
20090265,할로윈:살인마의 탄생,2009-05-14,19803,138665500,10,OLD,공포(호러),롭 좀비,"스카우트 테일러-콤프튼,말콤 맥도웰",109,청소년관람불가,미국
20090238,터미네이터 : 미래전쟁의 시작,2009-05-21,1675115,11095520000,1,OLD,"SF,액션",맥지,"크리스찬 베일,샘 워싱턴,문 블러드굿,안톤 옐친",115,15세이상관람가,미국
20090284,코렐라인,2009-05-21,99097,654209000,7,NEW,"애니메이션,가족,판타지,어드벤처,드라마",헨리 셀릭,"다코타 패닝,테리 해처,키스 데이빗",100,전체관람가,미국
20090261,잘 알지도 못하면서,2009-05-14,23673,164725000,10,OLD,"드라마,멜로/로맨스",홍상수,"고현정,김태우,엄지원,문창길,공형진",126,청소년관람불가,한국
20090248,마더,2009-05-28,1202022,8187199500,2,OLD,드라마,봉준호,"김혜자,원빈,정영기,진구,윤제문",128,청소년관람불가,한국
20090269,에코,2009-05-28,29730,192149000,9,OLD,"드라마,공포(호러),미스터리,스릴러",얌 라라나스,"제시 브래포드,아멜리아 워너,케빈 두런드",95,15세이상관람가,미국
20090282,박물관이 살아있다 2,2009-06-04,942333,5952007500,2,OLD,"어드벤처,코미디,액션",숀 레비,"벤 스틸러,에이미 아담스,로빈 윌리엄스,행크 아자리아,오웬 윌슨",104,전체관람가,미국
20090297,거북이 달린다,2009-06-11,544054,3687946500,2,OLD,"드라마,액션,범죄",이연우,"김윤석,정경호,견미리,선우선,최수현",117,15세이상관람가,한국
20090287,펠햄 123,2009-06-11,171597,1167098500,5,NEW,"액션,스릴러,범죄",토니 스콧,"존 트라볼타,덴젤 워싱턴",105,15세이상관람가,미국
20090288,드래그 미 투 헬,2009-06-11,129201,874937000,6,OLD,"공포(호러),스릴러,판타지",샘 레이미,"저스틴 롱,알리슨 로먼",99,15세이상관람가,미국
20090320,블러드,2009-06-11,70660,481490500,7,OLD,"액션,공포(호러),스릴러",크리스 나흔,"전지현,코유키",86,청소년관람불가,"홍콩,프랑스,중국"
20090314,임피 원더랜드 가다,2009-06-11,19899,121535500,10,NEW,"애니메이션,어드벤처,가족","라인하르트 클루스,호거 태프","앙케 엥겔케,임주현,전숙경,이승주,홍진욱",82,전체관람가,독일
20090327,여고괴담 5,2009-06-18,286215,1846380000,3,NEW,"공포(호러),스릴러",이종용,"오연서,장경아,손은서,송민정,유신애",88,15세이상관람가,한국
20090333,블룸 형제 사기단,2009-06-18,54207,367453000,8,OLD,"코미디,드라마,멜로/로맨스,범죄,어드벤처,가족",라이언 존슨,"애드리언 브로디,레이첼 와이즈,마크 버팔로,키쿠치 린코",113,12세이상관람가,미국
20090332,신주쿠 사건,2009-06-18,29420,197672000,9,NEW,"액션,드라마,범죄",이동승,"성룡,판빙빙,타케나카 나오토,카토 마사야",119,청소년관람불가,홍콩
20090303,트랜스포머: 패자의 역습,2009-06-24,2992475,19996785500,1,NEW,"SF,액션,어드벤처",마이클 베이,"샤이아 라보프,메간 폭스",149,12세이상관람가,미국
20090343,링스 어드벤처,2009-06-24,64488,389225500,7,OLD,"애니메이션,코미디,드라마","마누엘 시실리아,라울 가르시아","베아트리즈 베르시아노,은지원,왕석현,정다혜,오인실",87,전체관람가,스페인
20090336,킹콩을 들다,2009-07-01,327904,2274740000,3,OLD,드라마,박건용,"이범수,조안,김민영,이범석,우현",120,전체관람가,한국
20081454,언노운 우먼,2009-07-01,12257,92992000,9,OLD,"드라마,미스터리,스릴러",쥬세페 토르나토레,"크세니야 라포포트,미첼 프라치도",119,청소년관람불가,"이탈리아,프랑스"
20090319,오감도,2009-07-09,264755,1962068000,4,OLD,"드라마,멜로/로맨스","오기환,허진호","김강우,황정민,김민선,김수로,김영근",128,청소년관람불가,한국
20090345,주온-원혼의 부활,2009-07-09,193234,1336008000,5,OLD,공포(호러),"아사토 마리,미야케 류타","카고 아이,미나미 아키나,세토 코지",112,15세이상관람가,일본
20071015,아더와 미니모이-제1탄비밀원정대의출정,2009-07-09,99663,645441500,6,OLD,"어드벤처,판타지",뤽 베송,"프레디 하이모어,미아 패로우",102,전체관람가,프랑스
20090379,해리 포터와 혼혈 왕자,2009-07-15,1690424,11672998500,1,NEW,"어드벤처,액션,가족",데이빗 예이츠,"다니엘 래드클리프,엠마 왓슨,루퍼트 그린트",153,전체관람가,미국
20090051,차우,2009-07-15,686972,4853648000,2,OLD,"액션,어드벤처,코미디",신정원,"엄태웅,정유미,윤제문,권영국,박혁권",121,12세이상관람가,한국
20090403,극장판 도라에몽: 진구의 공룡대탐험,2009-07-15,75746,512789500,8,NEW,"애니메이션,가족,SF,어드벤처",와타나베 아유무,미즈타 와사비,107,전체관람가,일본
20090074,해운대,2009-07-22,9802,67550000,10,NEW,"액션,드라마,어드벤처",윤제균,"설경구,하지원,박중훈,엄정화,이민기",129,12세이상관람가,한국
20090061,블러디 발렌타인,2009-07-22,85037,788996500,7,OLD,"공포(호러),스릴러",패트릭 루지어,"젠슨 애클스,제이미 킹,에디 가테지",101,청소년관람불가,미국
20090307,국가대표,2009-07-29,953517,6888863000,2,OLD,"드라마,액션,코미디",김용화,"하정우,성동일,김지석,김동욱,최재환",137,12세이상관람가,한국
20090391,업,2009-07-29,415171,3078160500,3,OLD,"애니메이션,코미디,어드벤처,가족","피트 닥터,밥 피터슨","에드워드 애스너,밥 피터슨,이순재",101,전체관람가,미국
20090412,명탐정 코난 : 칠흑의 추적자,2009-07-29,251940,1627626500,6,OLD,"애니메이션,미스터리,범죄",야마모토 타이치로,"타카야마 미나미,야마자키 와카나,이현진,다이고",110,전체관람가,일본
20090411,메디엄,2009-07-29,48667,356684500,9,OLD,"공포(호러),스릴러",피터 콘웰,"버지니아 매드슨,카일 갈너",102,15세이상관람가,미국
20090427,지.아이.조 : 전쟁의 서막,2009-08-06,963850,7131376500,3,NEW,액션,스티븐 소머즈,"채닝 테이텀,시에나 밀러,데니스 퀘이드,이병헌,버튼 페레즈",117,15세이상관람가,미국
20090389,10억,2009-08-06,277160,1999118000,5,OLD,"스릴러,어드벤처",조민호,"박해일,신민아,박희순,고은아,정유미",114,15세이상관람가,"한국,호주"
20090408,아이스 에이지 3: 공룡시대,2009-08-12,435384,3108157000,4,OLD,"애니메이션,어드벤처,가족,드라마","카를로스 살다나,마이크 트메이어","데니스 리어리,퀸 라티파,존 레귀자모",94,전체관람가,미국
20090426,퍼블릭 에너미,2009-08-12,290614,2145755000,5,NEW,"범죄,액션",마이클 만,"조니 뎁,크리스찬 베일",140,15세이상관람가,미국
20090434,불신지옥,2009-08-12,164387,1197501500,6,OLD,"미스터리,공포(호러)",이용주,"남상미,류승룡,김보연,심은경,오지은",112,15세이상관람가,한국
20090445,썸머 워즈,2009-08-13,63717,458217000,10,OLD,"애니메이션,SF,전쟁",호소다 마모루,"사쿠라바 나나미,카미키 류노스케",113,전체관람가,일본
20090304,요가학원,2009-08-20,187061,1339027000,5,OLD,공포(호러),윤재연,"유진,박한별,차수연,조은지,정혜진",97,15세이상관람가,한국
20090459,퍼펙트 겟어웨이,2009-08-20,165363,1225411500,6,OLD,"스릴러,어드벤처,공포(호러)",데이빗 토히,"밀라 요보비치,티모시 올리펀트,키엘 산체스,스티브 잔",96,15세이상관람가,미국
20090455,오펀: 천사의 비밀,2009-08-20,120462,926909000,8,OLD,"공포(호러),드라마,스릴러",자움 콜렛 세라,"베라 파미가,이사벨 퍼만",122,청소년관람불가,미국
20090454,소피의 연애 매뉴얼,2009-08-20,80076,595799000,9,OLD,"멜로/로맨스,코미디",에바 진,"장쯔이,소지섭,판빙빙,하윤동",107,12세이상관람가,"중국,한국"
20090425,블랙,2009-08-27,270371,1939908000,3,OLD,드라마,산제이 렐라 반살리,"아미타브 바흐찬,라니 무케르지",124,전체관람가,인도
20090462,코코 샤넬,2009-08-27,116929,878209000,6,OLD,드라마,앤 폰테인,"오드리 토투,브누와 뽀엘부르드",110,15세이상관람가,프랑스
20090428,나의 로맨틱 가이드,2009-08-27,44604,333246500,10,OLD,"코미디,멜로/로맨스",도널드 페트리,"니아 발다로스,리차드 드레이퍼스",94,15세이상관람가,"미국,스페인"
20090449,프로포즈,2009-09-03,156779,1199207000,4,OLD,"멜로/로맨스,코미디,드라마",앤 플레쳐,"산드라 블록,라이언 레이놀즈",107,15세이상관람가,미국
20090485,왼편 마지막 집,2009-09-03,57496,438758000,8,NEW,"공포(호러),스릴러,범죄",데니스 일리아디스,"토니 골드윈,모니카 포터",109,청소년관람불가,미국
20090453,드림업,2009-09-03,57401,401045000,9,OLD,"드라마,코미디",토드 그라프,"바네사 허진스,앨리슨 미칼카",111,12세이상관람가,미국
20090484,애자,2009-09-09,384330,2822662000,2,OLD,"드라마,코미디",정기훈,"최강희,김영애,정혜선,소주영,허서영",110,15세이상관람가,한국
20090510,이태원 살인사건,2009-09-10,285290,2153683500,3,OLD,"범죄,미스터리,스릴러",홍기선,"정진영,장근석,신승환,오광록,고창석",99,15세이상관람가,한국
20090527,국가대표 완결판-못 다한 이야기,2009-09-10,80877,602396000,7,NEW,"드라마,코미디",김용화,"하정우,성동일,김지석,김동욱",144,12세이상관람가,한국
20090511,하이 레인,2009-09-09,68600,526101500,8,OLD,"스릴러,액션,어드벤처",아벨 페리,"파니 발렛,니콜라스 지로드",85,청소년관람불가,프랑스
20090469,마이 시스터즈 키퍼,2009-09-10,65183,478926000,9,NEW,드라마,닉 카사베츠,"아비게일 브레스린,카메론 디아즈,소피아 바실리에바,알렉 볼드윈,제이슨 패트릭",109,12세이상관람가,미국
20090501,9:나인,2009-09-09,59289,426062500,10,OLD,"애니메이션,액션,스릴러,미스터리,어드벤처,판타지,SF",쉐인 액커,"일라이저 우드,존 C. 라일리,제니퍼 코넬리",79,12세이상관람가,미국
20090513,어글리 트루스,2009-09-17,152784,1186328000,4,OLD,"코미디,멜로/로맨스",로버트 루게틱,"캐서린 헤이글,제라드 버틀러",95,청소년관람불가,미국
20090529,S러버,2009-09-17,61787,479051500,8,NEW,"코미디,드라마,멜로/로맨스",데이빗 맥킨지,"애쉬튼 커처,앤 헤이시,마가리타 레비에바",97,청소년관람불가,미국
20090329,내 사랑 내 곁에,2009-09-24,654339,4861106500,1,OLD,"드라마,멜로/로맨스",박진표,"하지원,김명민,김여진,남능미,임하룡",121,12세이상관람가,한국
20090308,불꽃처럼 나비처럼,2009-09-24,447638,3344221000,2,OLD,"멜로/로맨스,사극",김용균,"조승우,수애,천호진,김선화,남현정",124,15세이상관람가,한국
20090528,페임,2009-09-24,215656,1610252500,4,OLD,"뮤지컬,드라마",케빈 탄차로엔,"애셔 북,케이 파나베이커,나투리 노튼,케링튼 페인,월터 페레즈",122,12세이상관람가,미국
20090554,써로게이트,2009-10-01,402364,3063536500,3,OLD,"SF,스릴러,액션",조나단 모스토우,"브루스 윌리스,라다 미첼",88,15세이상관람가,미국
20090555,게이머,2009-10-01,203867,1576546000,6,OLD,"액션,SF,스릴러","브라이언 테일러,마크 네빌딘","제라드 버틀러,앰버 발레타",94,청소년관람불가,미국
20090572,파이널 데스티네이션 4,2009-10-01,148750,1189122000,8,NEW,"공포(호러),스릴러",데이빗 엘리슨,"바비 캠포,닉 자노,헤일리 웹",82,청소년관람불가,미국
20090556,나는 갈매기,2009-09-26,89220,539110500,9,OLD,다큐멘터리,권상준,"황진수,김대우,손경구,조규철,조성환",85,전체관람가,한국
20090570,짱구는 못말려 극장판:태풍을 부르는 노래하는 엉덩이 폭탄,2009-09-24,90638,633444500,10,OLD,"애니메이션,코미디,가족",무토우 유지,"나라하시 미키,후지와라 케이지,야지마 아키코",102,전체관람가,일본
20090562,정승필 실종사건,2009-10-08,173048,1269461500,5,OLD,코미디,강석범,"이범수,김민선,유종근,김주호,김선영",100,15세이상관람가,한국
20090557,호우시절,2009-10-08,149088,1120308500,6,OLD,멜로/로맨스,허진호,"정우성,고원원,김상호,이봉화,이서영",100,15세이상관람가,"한국,중국"
20090579,디스트릭트 9,2009-10-15,346209,2661877000,1,NEW,"SF,액션,스릴러,드라마,코미디",닐 블롬캠프,"샬토 코플리,제이슨 코프",112,청소년관람불가,"미국,뉴질랜드"
20090580,나는 비와 함께 간다,2009-10-15,131060,1008284500,4,OLD,"범죄,스릴러,액션",트란 안 홍,"조쉬 하트넷,이병헌,기무라 타쿠야",111,청소년관람불가,프랑스
20090581,부산,2009-10-15,90635,689975000,9,NEW,"액션,드라마",박지원,"유승호,김영호,고창석,정선경,이세나",101,청소년관람불가,한국
20090605,굿모닝 프레지던트,2009-10-22,815987,5937870300,1,OLD,"코미디,드라마",장진,"장동건,이순재,고두심,한채영,임하룡",132,전체관람가,한국
20090613,팬도럼,2009-10-22,82505,636146500,3,OLD,"액션,공포(호러),SF,스릴러",크리티앙 알버트,"데니스 퀘이드,벤 포스터,노먼 리더스",108,청소년관람불가,"독일,영국"
20090599,뉴욕 아이 러브 유,2009-10-22,46086,361187000,9,OLD,"코미디,드라마,멜로/로맨스","브렛 래트너,강문,이반 아탈,세자르 카푸르,알렌 휴즈,이와이 슌지,미라 네이어,조슈아 마스턴,파티 아킨,나탈리 포트만","나탈리 포트만,레이첼 빌슨,브래들리 쿠퍼,블레이크 라이블리,에단 호크",103,15세이상관람가,미국
20090664,시간 여행자의 아내,2009-10-28,282919,2118628500,2,OLD,"멜로/로맨스,드라마,SF",로베르트 슈벤트케,"에릭 바나,레이첼 맥아담스,진 윤",107,12세이상관람가,미국
20090578,바스터즈: 거친 녀석들,2009-10-28,154377,1169812500,3,NEW,"액션,드라마,전쟁",쿠엔틴 타란티노,"브래드 피트,크리스토프 왈츠,다이앤 크루거,마이클 패스벤더,멜라니 로랑",152,청소년관람불가,"미국,독일"
20090667,파주,2009-10-28,76957,576445500,5,OLD,"드라마,멜로/로맨스",박찬옥,"이선균,서우,황현규,송요셉,김해진",111,청소년관람불가,한국
20090604,마이클 잭슨의 디스 이즈 잇,2009-10-28,66099,502336500,6,NEW,다큐멘터리,케니 오테가,마이클 잭슨,111,전체관람가,미국
20090669,집행자,2009-11-05,193824,1492779500,3,OLD,드라마,최진호,"윤계상,조재현,허태희,이정길,남문철",97,청소년관람불가,한국
20090146,펜트하우스 코끼리,2009-11-05,98327,749771500,5,OLD,"드라마,멜로/로맨스",정승구,"장혁,이상우,이민정,조동혁,한시안",145,청소년관람불가,한국
20090724,내 눈에 콩깍지,2009-11-05,42318,313717500,8,NEW,"멜로/로맨스,코미디",이장수,"이지아,강지환,신현탁,한수빈,장지은",105,12세이상관람가,한국
20081729,킬 미,2009-11-05,39091,301586500,9,NEW,"멜로/로맨스,코미디",양종현,"신현준,강혜정,장문석,김영민,박재영",107,청소년관람불가,한국
20090685,2012,2009-11-12,1622677,11718545500,1,NEW,"SF,액션,어드벤처",롤랜드 에머리히,"존 쿠삭,아만다 피트,올리버 플랫,탠디 뉴튼,치웨텔 에지오포",157,12세이상관람가,미국
20090590,청담보살,2009-11-11,560502,4188521500,2,OLD,"멜로/로맨스,코미디",김진영,"임창정,박예진,이준혁,박미선,서영희",119,15세이상관람가,한국
